0.5	8829.32
1.5	8829.32
2.5	8829.32
3.5	8829.32
4.5	8829.32
5.5	8829.32
6.5	7949.85
7.5	7070.38
8.5	6190.92
9.5	5311.45
10.5	4431.98
11.5	3552.51
12.5	2673.04
13.5	1793.58
14.5	914.107
15.5	34.6392
16.5	33.2785
17.5	31.9178
18.5	30.5571
19.5	29.1964
20.5	27.8357
21.5	26.475
22.5	25.1143
23.5	23.7536
24.5	22.3929
25.5	21.0322
26.5	20.4367
27.5	19.8412
28.5	19.2457
29.5	18.6502
30.5	18.0548
31.5	17.4593
32.5	16.8638
33.5	16.2683
34.5	15.6728
35.5	15.0773
36.5	15.1032
37.5	15.129
38.5	15.1549
39.5	15.1807
40.5	15.2065
41.5	15.2324
42.5	15.2582
43.5	15.284
44.5	15.3099
45.5	15.3357
46.5	15.1863
47.5	15.0369
48.5	14.8876
49.5	14.7382
50.5	14.5888
51.5	14.4394
52.5	14.2901
53.5	14.1407
54.5	13.9913
55.5	13.8419
56.5	13.4428
57.5	13.0436
58.5	12.6445
59.5	12.2454
60.5	11.8463
61.5	11.4471
62.5	11.048
63.5	10.6489
64.5	10.2498
65.5	9.85062
66.5	9.63986
67.5	9.4291
68.5	9.21834
69.5	9.00758
70.5	8.79682
71.5	8.58606
72.5	8.3753
73.5	8.16454
74.5	7.95378
75.5	7.74301
76.5	7.68054
77.5	7.61806
78.5	7.55558
79.5	7.49311
80.5	7.43063
81.5	7.36816
82.5	7.30568
83.5	7.2432
84.5	7.18073
85.5	7.11825
86.5	7.05123
87.5	6.98421
88.5	6.9172
89.5	6.85018
90.5	6.78316
91.5	6.71615
92.5	6.64913
93.5	6.58211
94.5	6.51509
95.5	6.44808
96.5	6.42427
97.5	6.40048
98.5	6.37667
99.5	6.35287
100.5	6.32907
101.5	6.30527
102.5	6.28147
103.5	6.25767
104.5	6.23387
105.5	6.21007
106.5	6.193
107.5	6.17593
108.5	6.15887
109.5	6.1418
110.5	6.12473
111.5	6.10766
112.5	6.0906
113.5	6.07353
114.5	6.05646
115.5	6.03939
116.5	6.0419
117.5	6.04441
118.5	6.04691
119.5	6.04942
120.5	6.05192
121.5	6.05443
122.5	6.05693
123.5	6.05944
124.5	6.06194
125.5	6.06445
126.5	6.07087
127.5	6.07729
128.5	6.08371
129.5	6.09013
130.5	6.09655
131.5	6.10297
132.5	6.10939
133.5	6.11581
134.5	6.12223
135.5	6.12865
136.5	6.00996
137.5	5.89127
138.5	5.77258
139.5	5.65389
140.5	5.5352
141.5	5.41651
142.5	5.29782
143.5	5.17913
144.5	5.06044
145.5	4.94175
146.5	4.91717
147.5	4.89258
148.5	4.868
149.5	4.84342
150.5	4.81883
151.5	4.79425
152.5	4.76967
153.5	4.74508
154.5	4.7205
155.5	4.69592
156.5	4.68308
157.5	4.67024
158.5	4.6574
159.5	4.64456
160.5	4.63172
161.5	4.61888
162.5	4.60604
163.5	4.5932
164.5	4.58036
165.5	4.56752
